"REF_DATE","GEO","DGUID","Variable","Sub-sector","Activity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Yukon","2016A000260","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595406","12.1.2.9","0","","","","0"
"2008","Yukon","2016A000260","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595407","12.1.2.10","0","","","","0"
"2008","Yukon","2016A000260","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595408","12.1.2.11","0","","","","0"
"2008","Yukon","2016A000260","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595409","12.1.2.12","0","","","","0"
"2008","Yukon","2016A000260","Employment","Total non-profit institutions less government","Not elsewhere classified","Jobs","190","thousands","3","v1047595410","12.1.2.13","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Total activities","Jobs","190","thousands","3","v1047595216","13.1.1.1","3","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Culture and recreation","Jobs","190","thousands","3","v1047595217","13.1.1.2","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Education and research","Jobs","190","thousands","3","v1047595218","13.1.1.3","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Health","Jobs","190","thousands","3","v1047595219","13.1.1.4","2","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Social services","Jobs","190","thousands","3","v1047595220","13.1.1.5","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Environment","Jobs","190","thousands","3","v1047595221","13.1.1.6","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Development and housing","Jobs","190","thousands","3","v1047595222","13.1.1.7","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595223","13.1.1.8","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595224","13.1.1.9","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","International","Jobs","190","thousands","3","v1047595225","13.1.1.10","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Religion","Jobs","190","thousands","3","v1047595226","13.1.1.11","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Business and professional associations, unions","Jobs","190","thousands","3","v1047595227","13.1.1.12","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions","Not elsewhere classified","Jobs","190","thousands","3","v1047595228","13.1.1.13","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Total activities","Jobs","190","thousands","3","v1047595411","13.1.2.1","1","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Culture and recreation","Jobs","190","thousands","3","v1047595412","13.1.2.2","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Education and research","Jobs","190","thousands","3","v1047595413","13.1.2.3","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Health","Jobs","190","thousands","3","v1047595414","13.1.2.4","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Social services","Jobs","190","thousands","3","v1047595415","13.1.2.5","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Environment","Jobs","190","thousands","3","v1047595416","13.1.2.6","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Development and housing","Jobs","190","thousands","3","v1047595417","13.1.2.7","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595418","13.1.2.8","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595419","13.1.2.9","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595420","13.1.2.10","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595421","13.1.2.11","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595422","13.1.2.12","0","","","","0"
"2008","Northwest Territories","2016A000261","Employment","Total non-profit institutions less government","Not elsewhere classified","Jobs","190","thousands","3","v1047595423","13.1.2.13","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Total activities","Jobs","190","thousands","3","v1047595229","14.1.1.1","1","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Culture and recreation","Jobs","190","thousands","3","v1047595230","14.1.1.2","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Education and research","Jobs","190","thousands","3","v1047595231","14.1.1.3","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Health","Jobs","190","thousands","3","v1047595232","14.1.1.4","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Social services","Jobs","190","thousands","3","v1047595233","14.1.1.5","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Environment","Jobs","190","thousands","3","v1047595234","14.1.1.6","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Development and housing","Jobs","190","thousands","3","v1047595235","14.1.1.7","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595236","14.1.1.8","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595237","14.1.1.9","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","International","Jobs","190","thousands","3","v1047595238","14.1.1.10","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Religion","Jobs","190","thousands","3","v1047595239","14.1.1.11","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Business and professional associations, unions","Jobs","190","thousands","3","v1047595240","14.1.1.12","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions","Not elsewhere classified","Jobs","190","thousands","3","v1047595241","14.1.1.13","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Total activities","Jobs","190","thousands","3","v1047595424","14.1.2.1","1","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Culture and recreation","Jobs","190","thousands","3","v1047595425","14.1.2.2","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Education and research","Jobs","190","thousands","3","v1047595426","14.1.2.3","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Health","Jobs","190","thousands","3","v1047595427","14.1.2.4","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Social services","Jobs","190","thousands","3","v1047595428","14.1.2.5","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Environment","Jobs","190","thousands","3","v1047595429","14.1.2.6","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Development and housing","Jobs","190","thousands","3","v1047595430","14.1.2.7","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595431","14.1.2.8","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595432","14.1.2.9","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595433","14.1.2.10","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595434","14.1.2.11","0","","","","0"
"2008","Nunavut","2016A000262","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595435","14.1.2.12","0","","","","0"
